dd_name,search_comment_num,search_now_price,title
"九州出版社,四川文艺出版社,百花洲文艺出版社,江苏凤凰文艺出版社,水利水电出版社,江苏凤凰文艺出版社,湖南文艺出版社,江苏凤凰文艺出版社,百花洲文艺出版社,上海人民美术出版社,台海出版社,湖南文艺出版社,百花洲文艺出版社,百花洲文艺出版社,百花洲文艺出版社,天津人民出版社,百花洲文艺出版社,百花洲文艺出版社,中国文联出版社,江苏凤凰文艺出版社,天津人民出版社,百花文艺出版社,百花洲文艺出版社,孔学堂书局,北方文艺出版社,江苏凤凰文艺出版社,湖南文艺出版社,江苏凤凰文艺出版社,百花洲文艺出版社,百花洲文艺出版社,中国致公出版社,长江文艺出版社,现代出版社,百花洲文艺出版社,四川文艺出版社,百花文艺出版社,花山文艺出版社,百花洲文艺出版社,江苏凤凰文艺出版社,天津人民出版社,江苏凤凰文艺出版社,百花洲文艺出版社,天津人民出版社,百花洲文艺出版社,广东旅游出版社,百花洲文艺出版社,百花洲文艺出版社,九州出版社,百花洲文艺出版社,江苏凤凰文艺出版社,台海出版社,九州出版社,湖南文艺出版社,中国致公出版社,中国致公出版社,青岛出版社,百花洲文艺出版社,湖南文艺出版社,江苏凤凰文艺出版社,青岛出版社","55104条评论,100057条评论,18520条评论,40662条评论,424条评论,1条评论,23963条评论,66607条评论,42897条评论,45515条评论,20条评论,51414条评论,26909条评论,18301条评论,21885条评论,285541条评论,31705条评论,11367条评论,46665条评论,4568条评论,6028条评论,41823条评论,10063条评论,17693条评论,5122条评论,4308条评论,19089条评论,6321条评论,4659条评论,1557条评论,86839条评论,10578条评论,35733条评论,9982条评论,3896条评论,9683条评论,39043条评论,1257条评论,25872条评论,4586条评论,27570条评论,3917条评论,20956条评论,2460条评论,17081条评论,51534条评论,204792条评论,2304条评论,1380条评论,511条评论,81571条评论,62885条评论,4328条评论,3316条评论,8293条评论,74167条评论,66956条评论,6444条评论,3937条评论","¥18.00,¥21.00,¥29.90,¥29.00,¥24.90,¥44.90,¥18.90,¥17.50,¥29.90,¥31.70,¥18.00,¥11.00,¥19.90,¥17.40,¥34.00,¥19.70,¥18.00,¥28.00,¥18.00,¥44.90,¥18.40,¥19.90,¥24.90,¥18.40,¥28.60,¥27.70,¥22.50,¥78.00,¥19.00,¥36.80,¥21.00,¥43.00,¥21.40,¥23.90,¥19.90,¥19.90,¥19.90,¥38.30,¥46.90,¥15.10,¥35.60,¥24.90,¥34.40,¥31.50,¥19.90,¥18.00,¥43.00,¥12.50,¥31.40,¥20.80,¥24.90,¥12.50,¥63.00,¥29.30,¥29.90,¥19.90,¥24.90,¥21.00,¥18.00,¥29.90"," 顾漫：你是我的荣耀【赠海报+明信片2张】 杨洋、迪丽热巴主演原著，签名本随机掉落 顾漫 再度打造火爆全网的甜爱经典，不可错过的闪耀新作, 那个不为人知的故事 签名本随机发放，超人气作者Twentine（无量渡口）经典之作，全文精心修订，直击心底深处的柔软。 这是杨昭和陈铭生的故事，这是卧底缉毒警察的故事。 你始终不曾离去，你永远在我心底。 ——酷威文化, 暗格里的秘密（陈哲远、徐梦洁主演同名电视剧原著小说。人气燃甜作家耳东兔子高口碑镌刻青春之作！） （我们半世相逢，依旧少年如风。年少时的爱，像风，看不见，却感受得到；也像刻在桌板上的名字，怕你看见，又怕你看不见。随书附赠：新增番外+首份后记+CP角色卡。白马时光）, 甜妻（全二册） 随书赠送『朝夕百年』告白海报、贺老大情话语录书签x2，满分情话大佬×学习能力超强的乖乖女，十八般追妻招式轮番上演，情话与套路甜蜜爆棚！新增番外后记（记忆坊）, 总有人喜欢你的奇奇怪怪(特别懂年轻人的知名自媒体“原来是柒公子”文集。从未想过安分过一生，也注定有人愿与你同行。) 酷到睥睨天下，柔到普度众生。成熟没有标准、成长没有边界，你的人生只能由自己定义，但总有人因为你是你而喜欢你，总有人懂你奇奇怪怪，陪你可可爱爱。, 耳无尘事扰（全二册）【当当限量签名版+专享双人物CP卡】 苏小懒全新疗愈系力作，写爱情，也写人生百态。职业向CP——毒舌耳科大神VS勇敢冷艳讲师，相爱相杀，怦然心动。随书附含精美彩插&树洞卡册&医生嘱咐小盲卡一张。当当专享双人物CP卡。（记忆坊）, 嘿，小家伙 天黑了，故事才刚刚开始……燧石文学奖90后男作家温酒全新力作，送给每一个大孩子的睡前童话。, 他和她的猫（“唧唧的猫”甜蜜电竞题材作品） 杨紫李现《亲爱的热爱的》同题材高甜小说。继《蜜汁炖鱿鱼》后再现甜蜜暖心的电竞言情文，万千读者口碑相传。《她的小梨涡》作者“唧唧的猫”新作，“我们只是打了个照面，我的一整颗心就稀巴烂。”, 他与爱同罪（全二册）（人气作家北倾甜蜜深情之作。傅征的征途，是大海，也是燕绥。） （强强互宠，全程高燃。随书附含全新番外+“他与爱同罪”Q版人物志，四张精美人物折立卡随机放送，白马时光）, 大哥（套装共2册） 晋江文学城签约作者Priest的扛鼎之作，酥油饼倾情推荐并作序！收录全新番外，“兄弟”之名的双男主见证时代变迁, 幸福不脱靶（沐清雨《你是我的城池营垒》引领篇, 军旅言情口碑担当!影视剧重磅打造中!） 当当签名版！傻白甜大学辅导员vs“战地之王”侦察营营长，高糖·高能·高心率——火速围观如何与军哥哥谈一场小鹿乱撞的恋爱。, 夏至未至 郭敬明著 同名电视剧原著小说 湖南卫视、腾讯视频等多平台热播，陈学冬、白敬亭等领衔主演，郭敬明十年经典作品，带你重回十年前的夏天，再次经历爱恨纠葛。陪伴无数人走过他们忧伤而明媚的青春时光。, 你是迟来的欢喜（媲美《暗恋·橘生淮南》的青春心动故事，随书附赠电影节入场券和彩蛋海报。） （新锐暖萌系作家顾了之爆笑甜宠之作，唤醒所有人的暗恋心事。在这五光十色的世界里，你是年少的欢喜，也是余生的四季。新增甜蜜番外！白马时光）, 他笑时风华正茂 青春暗恋到修成正果的高口碑小说，有一种遗憾叫做青春，盛楠喜欢他七年，但她知道他不喜欢她。, 草莓印（全文修订、随书附含番外+、精美“草莓时光”明信片！） （人气作家不止是颗菜甜甜青春系列！他在我心里，留下了一颗草莓印。她在我心里，留下了一整个青春时光。白马时光）, 后来时间都与你有关（肖战李现同款书，韩寒 何炅 谢娜 吴昕 戚薇 阚清子等明星推荐） 张皓宸中短篇故事集。十万次握手，百万次相遇，只为你的一个喜欢。果麦出品, 小清欢（在我开始确定，我喜欢的人终于也有那么一点点喜欢我的那一刻。） （躁动小甜文&学霸爱情。《致我们单纯的小美好》《你好，旧时光》后，再现青春校园甜蜜之作！甜宠番外&随书附赠“喜欢你”双书签。白马时光）, 他从火光中走来（人气作者耳东兔子燃情暖心力作，倾力呈现烈焰火光中的赤诚之爱。收录全新番外，随书附赠“一世荣光”明信片） 我的命是国家的，但我的心是她的。你去守四方平安，我会守着你。, 桃花债 大风刮过代表作，文风自成一派，一直被模仿，从未被超越。他在三千桃林中向我轻轻一笑：这三生三世永世孤鸾之命，可是破了？, 耳无尘事扰（全二册）【当当限量特签版+专享双人物CP卡】 苏小懒全新疗愈系力作，写爱情，也写人生百态。职业向CP——毒舌耳科大神VS勇敢冷艳讲师，相爱相杀，怦然心动。随书附含精美彩插&树洞卡册&医生嘱咐小盲卡一张。当当专享双人物CP卡。（记忆坊）, 你好，我叫周鱼鱼 重庆山城小辣椒VS北京嘴欠校草，川普遇上京片子，天天都是甜段子。赠重庆嗨玩攻略、“鱼生有你”卡片, 他在云之南（人气作家景行燃情悬爱力作！随书附赠“追光”书签。） （缉毒警察×美女记者，一场摄魂般的爱情，在他们相遇的那一刻，悄然而至。我凭爱意挨过凛冬，跨越晦暗，千里万里，只为奔赴你。内含“给你的信”番外＋催泪后记。白马时光）, 好想和你在一起（上下册）（林清振执导同名影视剧腾讯热播中，人气作家北倾甜蜜力作。新增万字甜蜜番外，超值附赠Missing （少女漫画家×高冷教授，当你出现的那一刻，我知道，爱情来了，网络原名：美人宜修。新增万字甜蜜番外，超值附赠Missing?You唯美卡片折，白马时光）, 山河万里，我来见你 特战指挥官冷拒青梅军医小姐姐，开启啪啪打脸万里追妻史。, 君子之交（全二册）（大神级作家蓝淋虐心代表作！随书收录历年全部番外，另赠精美书签，超值书册《圆满纪》！） , 他的乔姑娘（原名《悍夫》，《甜妻》姊妹篇） 咬春饼人气作品，泥石流总裁陆悍骁vs乖乖女周乔，爆笑日常欢乐展开, 你好，小可爱（温酒新作，给每一个大孩子的睡前童话） 《嘿，小家伙》后温酒新作，给每一个大孩子的睡前童话。天黑了，故事才刚刚开始……, 天才基本法（全4册） 长洱高燃青春之作，同名剧由雷佳音、张子枫、张新成主演长洱现象级高燃青春之作。, 幺幺见我心（云拿月作品网络原名《十三幺》） 限量特签版！惊喜掉落！继《小清欢》之后凛冽青春之作，网络原名《十三幺》新增万字番外 那一年，陈许泽许愿，“我要变得很强大，然后，保护她。”, 他的小仙女1+2（套装全两册） 高甜高口碑的网络年度校园红文，述哥特别甜，甜化少女心, 草木生 草木无声，却诉人间万语千言！《半面妆》作者萧十一狼诚意之作，予你烟火红尘中的温暖与力量。, 你好，旧时光（六周年珍藏版，套装全三册） 八月长安经典之作，六周年珍藏版，给所有人的记忆之书、共鸣之书。2015年全新修订，透明PVC盒装全三册。, 第十二秒（法学系才女Sunness悯心悬爱力作！知名影视公司重磅打造影视剧！） 法学科班的严谨冷锐+悯世情怀+虐爱*！悬念重重，泪点频发：一通止于第十一秒的电话，一句掩埋在第十二秒的告白。, 我们最好的时光（随书附赠北海爷爷感人手写信。从前慢，一生只够爱一人！） 全网粉丝超2000万，点击量超60亿的畅销书作家末那大叔长篇小说，根据北海爷爷真实故事改编，被称为“感动全国读者的爱情奇迹”。在这路遥马急的人世间，我们相伴相守的时光就是我们zui好的时光, 苍兰诀（九鹭非香亲笔签名版随机发货 当当专享人气画手眠狼绘制印刷海报） 人气作家九鹭非香仙侠经典全新修订版，倾情奉送独家后记!同名影视剧由虞书欣、王鹤棣领衔主演！大魔头VS小兰花，呆萌女主欢欢喜喜攻略至尊反派！你那么讨厌，我却你喜欢你。随书附赠兰花卡+青苍卡+苍兰诀萌剧场, 我见银河（随书附赠“我喜欢你”书签，悸动青春代言人云拿月，清甜初恋系列第二季） （悸动青春代言人云拿月，清甜初恋系列第二季。继《小清欢》后，再现青春校园甜蜜之作！甜宠番外&随书附赠“我喜欢你”书签。白马时光）, 恋恋晚风沉 电竞大神与国民初恋携手撒糖，甜爆热搜！双圈粉爆哭，我嗑的CP是真的！赠恋恋书签2张。, 许我向你看：插图纪念版（全三册）（因为爱情，每个人伤痕累累，每个人罪孽深重。） （68万字精心修订，新增1.3万字全新番外。附赠本书主题曲精美歌词卡。爱是什么，爱就是你舍不得丢弃的痛苦。白马时光, 当真（全二册）作者特签印刷版，另有当当专享小剧场等你来！ 继《甜妻》《他的乔姑娘》（《悍夫》）后，咬春饼人气新作来袭。脑补自我攻略型总裁宋彦城Vs倔强演技派女明星黎枝，逢场作戏，谁先当真？（记忆坊）, 世界欠我一个你（抖音爆红，点赞超100万） 点赞100万高人气心理治愈青年作家代表作 青春文学 抖音爆款，口碑五星作品, 不逢不若（全二册）（当当专享印签版） 十四阙继“祸国”系列后，全新都市治愈系力作！在时间碎片的机芯中，我悄悄藏匿了一次遥迢的心动。共含8P彩页，赠书签2枚、唯美月历海报1幅！, 一座城，在等你（全二册） （人气作家玖月晞现实向甜蜜力作。你每一次的逆行，我都在原地等你。甜宠番外&随书附赠Q萌折立卡片一张。白马时光）, 他来时有星光（全2册） 他来时有星光上下册套装完结版，袖添香网文学榜单作品，爆红青春甜宠小说，百万读者追捧好评！警局老冰箱VS美艳小明星，案情神转折，结局恋爱狂撒糖！, 云深清浅时（东奔西顾特别印签版！萧云醒和陈清欢，青梅竹马，两小无猜，赠成长拉页、结婚全家福拉页、蜻蜓CP剧场、处方笺！） （陈清欢&萧云醒，两小无猜，时光绵长。我心上的那个人，她对我的喜欢，用尽所有力气，我想告诉她，一往无前，此情可待。白马时光）, 纸飞机 气与实力兼具作家潭石代表作，青春校园小说，长佩文学城青春小说畅销书籍，收录全新番外！, 你是我的城池营垒（马思纯、白敬亭主演电视剧《你是我的城池营垒》原著小说，2021年即将在腾讯视频播出。） （有颜又专情的雅痞军官VS纯情又专业的美萌军医述说生死与共的爱情。作家沐清雨经典军旅言情代表作。随书附赠“邢克垒爱情宣言手册”。如果你确定，如果我决定，没有什么可以阻挡我走向你。白马时光）, 十年一品温如言(完美珍藏版)（全三册）（得成比目何辞死，只羡温言不羡仙。收录完整番外。） （作家书海沧生口口相传之作，承载读者珍贵回忆的青春经典！随书附赠浪漫唯美海报&Q萌人物卡册一套。白马时光）, 何以笙箫默 如果世上有那个人出现过，其他人都会变成将就。我不愿意将就。 经典配图均由eno绘画！ 甜萌媲美《骄阳似我》！, 寒鸦 我愿把生命和热血交付祖国，把心和灵魂献给我*爱的姑娘。, 单向暗恋 《花火》杂志热门作者月北青春励志之作，从单向暗恋到双向甜蜜的不负成全。随书附赠暗恋心语卡&书签, 致命圆桌 (当当签章版） 致命圆桌（《媲美《死亡万花筒》的恐怖逃生游戏！双男主无限流入坑神作！全新沉浸游戏体验！共赴纸上冒险盛宴！神秘精分大佬×高能游戏新人，叩启地狱死境之门！附赠：青鸟小队Q版互动卡+圆桌游戏通关道具卡。, 骄阳似我（上） 不可错过的 爱情典藏小说 言情大神 顾漫 七年连载，万千读者捧心期待 从来都是，为你而来, 有匪全集（赵丽颖、王一博主演《有翡》原著小说。Priest扛鼎之作，全4册） 赵丽颖、王一博领衔主演，电视剧《有翡》原著小说！人气畅销书作家Priest古言小说扛鼎之作！豆瓣年度读书榜单推荐作品！——愿你在冷铁卷刃前，得以窥见天光。, 一枕山河（全2册） 没有干戈杀戮，没有浴血纷争，这便是你我尽心守护的山河！人气作家紫微流年《一寸相思》后又一口碑力作！写一个少年剑客的侠骨柔情，续一段力挽山河的峥嵘传奇。, 嘿，那个转校生（网络原名《穿成甜文里的佛系反派》） 《喂，隔壁班的你》第二季！墨西柯未出先火的超级热文！误入甜文的反派学神与校霸的奇幻爆笑初恋！随机赠小情书信封信纸、情话卡、书签。, 你是长夜，也是灯火 他是铁马冰河，也是她的狂热。 他是她这一身人情世故里，破土而出的天真。随书附赠精美明信片&书签·悦读纪·, 你是我的小确幸（邢菲和唐晓天主演的都市情感剧《我的小确幸》原著小说，人气作者东奔西顾甜橙蜜橘之作！） （“抖音书单”医生&律师！我喜欢人的身上，有光，光而不耀，与光同尘。附赠全新番外&夏日折立么么卡&精美海报！白马时光）, 只能陪你走一程（蕊希2019新作） 陪伴千万人、音频总播放量过60亿的人气电台主持人、畅销书作家蕊希继《总要习惯一个人》后全新力作，写给每一个不论顺遂险阻，都在各自的天地里努力生长的人。愿你我永远潇洒坦荡，干净纯良。, 佳期如梦之海上繁花（窦骁、李沁主演，张云龙特别出演影视剧《海上繁花》原著小说） 匪我思存“佳期如梦”系列，畅销十年，女性情感压卷之作，当文字也开始哭泣。随书附赠唯美明信片, 绊橙（共2册） 这碗粥成名作，各大读书大号、媒体强推！收录三则番外＆一则后记。两个不会相爱的男女相爱的故事。"
